Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,
208736,Rother House Medical Centre,51561666,R5702,Payments to External Contractors,"1,486.31",30/09/2019,Communities,
210889,Royal Mail Group Ltd (****3201),51558543,R4309,Postage & Carriage,"1,690.34",20/09/2019,Resources,
239418,Royal Mail Group Ltd (Property Receipts),51550362,R2201,Rents & Lettings,"1,374.93",12/09/2019,Resources,
205271,RSC Enterprise Ltd,51557171,R6106,Early Years Funding (PVIs and LA),"18,744.26",13/09/2019,Communities,
205279,Rugby Borough Council (****0939),51550381,R5206,Excess / Bulk haulage,"1,812.00",02/09/2019,Communities,
205279,Rugby Borough Council (****0939),51550384,R5206,Excess / Bulk haulage,"5,510.06",02/09/2019,Communities,
205279,Rugby Borough Council (****0939),51552058,R5206,Excess / Bulk haulage,"4,773.96",11/09/2019,Communities,
205279,Rugby Borough Council (****0939),51557526,C1030,"New Construction, Conversion & Renovation","9,240.00",12/09/2019,Capital,
205279,Rugby Borough Council (****0939),51552059,R5206,Excess / Bulk haulage,"7,070.31",16/09/2019,Communities,
230499,Rugby Free Primary School,51559689,R6107,SEN Statements Funding,"10,837.00",20/09/2019,Communities,
232674,Rugby Free School Secondary Academy,51559654,R6107,SEN Statements Funding,"6,666.00",20/09/2019,Communities,
234287,Rugby Prepcare,51557349,R6106,Early Years Funding (PVIs and LA),"11,525.98",13/09/2019,Communities,
234287,Rugby Prepcare,51558028,R6106,Early Years Funding (PVIs and LA),"4,251.04",16/09/2019,Communities,
219197,Runwood Homes Ltd,51558310,R5806,Residential Care,"6,758.31",13/09/2019,People Group,
219197,Runwood Homes Ltd,51559289,R5806,Residential Care,"6,988.02",18/09/2019,People Group,
219197,Runwood Homes Ltd,51558309,R5806,Residential Care,"6,762.60",27/09/2019,People Group,
219197,Runwood Homes Ltd,51558308,R5806,Residential Care,"6,988.02",27/09/2019,People Group,
219197,Runwood Homes Ltd,51558311,R5806,Residential Care,"4,658.68",27/09/2019,People Group,
219197,Runwood Homes Ltd,51559294,R5806,Residential Care,"9,317.36",30/09/2019,People Group,
100102,Ruskin Mill Trust,51552541,R5702,Payments to External Contractors,"25,286.67",20/09/2019,Communities,
205474,S.C.T. Electrics Ltd,51561406,R2002,Building Maintenance,693.11,30/09/2019,Communities,
205397,Sable Leigh Consultancy Ltd,51548457,C1050,External Fees,948.95,06/09/2019,Capital,
205397,Sable Leigh Consultancy Ltd,51548458,C1050,External Fees,"8,639.60",06/09/2019,Capital,
205397,Sable Leigh Consultancy Ltd,51548460,R4409,Consultancy,"1,742.51",06/09/2019,Communities,
205397,Sable Leigh Consultancy Ltd,51556484,C1050,External Fees,849.42,13/09/2019,Capital,
205397,Sable Leigh Consultancy Ltd,51557047,R4409,Consultancy,"1,673.50",13/09/2019,Communities,
205397,Sable Leigh Consultancy Ltd,51556485,C1050,External Fees,"3,341.78",13/09/2019,Capital,
205397,Sable Leigh Consultancy Ltd,51558373,R4409,Consultancy,577.64,27/09/2019,Communities,
238320,SAGR Ltd,51560542,R4607,Client Expenses,"1,566.00",24/09/2019,People Group,
220245,Sainsbury's Business Direct,51555268,R4102,Catering Services & Supplies,"1,950.00",10/09/2019,Resources,
235546,Salford Priors Academy,51559685,R6107,SEN Statements Funding,"1,286.00",20/09/2019,Communities,
207746,Salvation Army Housing Association (SAHA),51548998,R5807,Social Care Block Contracts,"46,967.23",11/09/2019,People Group,
207746,Salvation Army Housing Association (SAHA),51556921,R6104,Social Care - Section 17 Payments,889.04,27/09/2019,People Group,
207746,Salvation Army Housing Association (SAHA),51556929,R6104,Social Care - Section 17 Payments,889.04,27/09/2019,People Group,
205415,Salvo Design and Print Ltd,51556702,R4310,"Printing, Photocopying and Reprographics","1,484.00",27/09/2019,Resources,
205415,Salvo Design and Print Ltd,51556703,R4310,"Printing, Photocopying and Reprographics","5,827.00",27/09/2019,Resources,
224530,Sandeep Cabs Ltd,51554467,R3206,Client/Customer/Pupil Travel,"2,122.00",02/09/2019,People Group,
224530,Sandeep Cabs Ltd,51559410,R3206,Client/Customer/Pupil Travel,980.00,18/09/2019,People Group,
239046,Sarah Windrum Ltd,51551795,R5702,Payments to External Contractors,"3,200.00",19/09/2019,Communities,
220279,Saw The Gap Ltd t/a Banana Moon Hatton Nursery (Hatton),51557161,R6106,Early Years Funding (PVIs and LA),"30,345.14",13/09/2019,Communities,
231949,Seedling Nursery Leamington Spa,51557198,R6106,Early Years Funding (PVIs and LA),"13,549.04",13/09/2019,Communities,
210710,Seedlings Day Nursery,51557172,R6106,Early Years Funding (PVIs and LA),"13,621.61",13/09/2019,Communities,
210710,Seedlings Day Nursery,51558035,R6106,Early Years Funding (PVIs and LA),777.63,16/09/2019,Communities,
205483,Seesaw Nursery,51557205,R6106,Early Years Funding (PVIs and LA),"20,179.78",13/09/2019,Communities,
205483,Seesaw Nursery,51557989,R6106,Early Years Funding (PVIs and LA),"5,443.41",16/09/2019,Communities,
205489,Senad Ltd,51559731,R5806,Residential Care,"96,072.33",20/09/2019,People Group,
207712,Serco Ltd,51557417,R1601,Training,955.00,16/09/2019,Fire and Rescue,
236286,Serendipity Psychology Services Ltd,51550223,R4441,Professional Fees,800.00,04/09/2019,People Group,
231402,Servelec Education Ltd (****8360),51549224,R4512,Software,"3,456.00",09/09/2019,People Group,
214019,Severn Trent Water Ltd (Fire Hydrants ****8498),51553390,R4008,Equipment - Access To Work,"1,191.69",27/09/2019,Fire and Rescue,
218647,Shapes Day Nursery Ltd,51557145,R6106,Early Years Funding (PVIs and LA),"22,619.63",13/09/2019,Communities,
218647,Shapes Day Nursery Ltd,51558089,R6106,Early Years Funding (PVIs and LA),777.63,16/09/2019,Communities,
208274,Sherbourne Medical Centre,51561670,R5702,Payments to External Contractors,524.58,30/09/2019,Communities,
231956,Shining Examples Pre-School,51557210,R6106,Early Years Funding (PVIs and LA),"8,266.10",13/09/2019,Communities,
217434,Shipston High School Academy,51559682,R6107,SEN Statements Funding,"6,683.00",20/09/2019,Communities,
205531,Shipston Pre-School,51551414,R6106,Early Years Funding (PVIs and LA),800.00,03/09/2019,Communities,
205531,Shipston Pre-School,51551415,R6106,Early Years Funding (PVIs and LA),600.00,03/09/2019,Communities,
205531,Shipston Pre-School,51551419,R6106,Early Years Funding (PVIs and LA),"1,125.00",03/09/2019,Communities,
205531,Shipston Pre-School,51551420,R6106,Early Years Funding (PVIs and LA),"1,125.00",03/09/2019,Communities,
205531,Shipston Pre-School,51551423,R6106,Early Years Funding (PVIs and LA),600.00,03/09/2019,Communities,
205531,Shipston Pre-School,51557242,R6106,Early Years Funding (PVIs and LA),"8,498.95",13/09/2019,Communities,
205531,Shipston Pre-School,51558086,R6106,Early Years Funding (PVIs and LA),"4,769.46",16/09/2019,Communities,
225094,Shipston Town Council-Shipston Area Flood Action Group (SAFAG) (****1360),51555160,R5501,Grants / Donations to External Organisations,"30,000.00",12/09/2019,Communities,
205546,Shropshire Council,51550296,R4702,Subscriptions To Organisations,"10,000.00",11/09/2019,Other Services,
205554,Sibford School,51552569,R6107,SEN Statements Funding,"1,603.00",20/09/2019,Communities,
205558,Siemens Financial Services Ltd (****7074),51548659,R4010,Equipment Hire,622.00,03/09/2019,Communities,
205562,Siemens Mobility Ltd TRAFFIC (****8739) - CIS,51548282,R4513,Telephones & Broadband,543.18,05/09/2019,Communities,
205562,Siemens Mobility Ltd TRAFFIC (****8739) - CIS,51559984,R5702,Payments to External Contractors,890.52,19/09/2019,Communities,
205562,Siemens Mobility Ltd TRAFFIC (****8739) - CIS,51561429,R5702,Payments to External Contractors,"10,200.00",26/09/2019,Communities,
205562,Siemens Mobility Ltd TRAFFIC (****8739) - CIS,51559983,R4513,Telephones & Broadband,543.18,27/09/2019,Communities,
205563,Sight & Sound Technology,51553309,R4503,Hardware,"1,335.00",27/09/2019,Resources,
223464,Simnir Ltd t/a Rocking Horse Kindergarten,51557144,R6106,Early Years Funding (PVIs and LA),"14,087.30",13/09/2019,Communities,
223464,Simnir Ltd t/a Rocking Horse Kindergarten,51558007,R6106,Early Years Funding (PVIs and LA),"6,998.67",16/09/2019,Communities,
229323,SJB Pathology Services Ltd,51554233,R4615,Coroner/Mortuary/Pathology Fees,"1,258.40",04/09/2019,Other Services,
229323,SJB Pathology Services Ltd,51554231,R4615,Coroner/Mortuary/Pathology Fees,"2,170.00",04/09/2019,Other Services,
205590,Skamps Pre-School,51557252,R6106,Early Years Funding (PVIs and LA),"11,060.28",13/09/2019,Communities,
205590,Skamps Pre-School,51558059,R6106,Early Years Funding (PVIs and LA),"4,665.78",16/09/2019,Communities,
229496,Slimming World,51550436,R5702,Payments to External Contractors,"8,410.00",06/09/2019,Communities,
202315,Smirthwaite Ltd,51554334,R4008,Equipment - Access To Work,"1,090.00",27/09/2019,Communities,
205622,Sneakers Childcare Ltd,51557305,R6106,Early Years Funding (PVIs and LA),"18,104.32",13/09/2019,Communities,
205622,Sneakers Childcare Ltd,51558044,R6106,Early Years Funding (PVIs and LA),"2,021.84",16/09/2019,Communities,
205624,Snitterfield Nursery School,51557253,R6106,Early Years Funding (PVIs and LA),"9,757.50",13/09/2019,Communities,
205624,Snitterfield Nursery School,51558061,R6106,Early Years Funding (PVIs and LA),"3,888.15",16/09/2019,Communities,
239388,Sodexo Motivation Solutions UK Ltd (*****5500),51549369,R4301,"Advertising, Publicity & Promotion","8,202.50",17/09/2019,Resources,
218375,Software Box Ltd,51551157,R4512,Software,951.48,13/09/2019,Resources,
218375,Software Box Ltd,51551154,R4512,Software,634.32,13/09/2019,Resources,
218375,Software Box Ltd,51551145,R4512,Software,634.32,13/09/2019,Resources,
218375,Software Box Ltd,51551152,R4512,Software,"57,934.70",13/09/2019,Resources,
205637,Solihull Metropolitan Borough Council,51552069,R1601,Training,"5,469.78",13/09/2019,Resources,
,Solon Security Ltd,28381,,,599.76,04/09/2019,Communities,
210404,South Warwickshire NHS Foundation Trust****6493,51549195,R5702,Payments to External Contractors,"5,603.81",04/09/2019,Communities,
210404,South Warwickshire NHS Foundation Trust****6493,51558357,R4607,Client Expenses,"7,540.00",13/09/2019,People Group,
210404,South Warwickshire NHS Foundation Trust****6493,51561488,R5702,Payments to External Contractors,"1,453.50",30/09/2019,Communities,
233796,Southam College - Stowe Valley M.A.T.,51559662,R6107,SEN Statements Funding,"6,627.00",20/09/2019,Communities,
205668,Southam Primary Pre School Ltd,51557306,R6106,Early Years Funding (PVIs and LA),"15,792.14",13/09/2019,Communities,
237327,Southam St James Primary CE Academy,51559674,R6107,SEN Statements Funding,715.00,20/09/2019,Communities,
205675,Southern Electric (****1757),51473715,R2102,Energy Costs,-821.16,09/09/2019,Resources,
205675,Southern Electric (****1757),51546677,R2102,Energy Costs,-798.37,09/09/2019,Resources,
205675,Southern Electric (****1757),51546662,R2102,Energy Costs,"1,194.12",09/09/2019,Resources,
205675,Southern Electric (****1757),51545452,R2102,Energy Costs,798.37,09/09/2019,Resources,
205675,Southern Electric (****1757),51535042,R2102,Energy Costs,"1,891.18",09/09/2019,Schools,
205675,Southern Electric (****1757),51473719,R2102,Energy Costs,-606.26,09/09/2019,Resources,
205675,Southern Electric (****1757),51486012,R2102,Energy Costs,"-1,621.35",09/09/2019,Resources,
205675,Southern Electric (****1757),51520154,R2102,Energy Costs,792.59,09/09/2019,Resources,
205675,Southern Electric (****1757),51559412,R2102,Energy Costs,590.33,20/09/2019,Resources,
205675,Southern Electric (****1757),51486014,R2102,Energy Costs,"-1,752.08",26/09/2019,Resources,
205675,Southern Electric (****1757),51561478,R2102,Energy Costs,"1,457.37",26/09/2019,Schools,
205675,Southern Electric (****1757),51561447,R2102,Energy Costs,914.07,26/09/2019,Resources,
239528,Speller Metcalfe Malvern Ltd,51553299,R5702,Payments to External Contractors,"10,000.00",02/09/2019,Communities,
204047,SPIE Facilities Ltd,51554125,C1030,"New Construction, Conversion & Renovation","22,053.75",12/09/2019,Capital,
204047,SPIE Facilities Ltd,51558618,R2022,Property Services Building (LB),"36,098.74",20/09/2019,Resources,
204047,SPIE Facilities Ltd,51558616,R2022,Property Services Building (LB),"27,830.93",20/09/2019,Resources,
205719,Squirrels Pre-School Rugby Ltd,51557177,R6106,Early Years Funding (PVIs and LA),"22,431.02",13/09/2019,Communities,
220945,SRCL Ltd,51559976,R2754,Waste Management,"1,514.23",20/09/2019,Communities,
205723,St Andrews Day Nursery,51557143,R6106,Early Years Funding (PVIs and LA),"19,233.24",13/09/2019,Communities,
230724,St Andrews Healthcare,51523035,R5702,Payments to External Contractors,"1,983.40",25/09/2019,Communities,
230724,St Andrews Healthcare,51523071,R5702,Payments to External Contractors,"6,446.05",25/09/2019,Communities,
231413,St Basils,51551344,R5807,Social Care Block Contracts,"27,923.50",18/09/2019,People Group,
231413,St Basils,51551345,R5807,Social Care Block Contracts,"27,923.50",18/09/2019,People Group,
205730,St Davids College,51552563,R6107,SEN Statements Funding,"12,330.00",19/09/2019,Communities,
205730,St Davids College,51552564,R6107,SEN Statements Funding,"13,761.00",19/09/2019,Communities,
205731,St Edwards Wraparound Club,51557302,R6106,Early Years Funding (PVIs and LA),"25,613.28",13/09/2019,Communities,
205731,St Edwards Wraparound Club,51558114,R6106,Early Years Funding (PVIs and LA),777.63,16/09/2019,Communities,
205734,St Georges Pre-School,51557354,R6106,Early Years Funding (PVIs and LA),"14,885.98",13/09/2019,Communities,
205734,St Georges Pre-School,51558023,R6106,Early Years Funding (PVIs and LA),"1,555.26",16/09/2019,Communities,
221017,St Helens Council,51557896,R6107,SEN Statements Funding,880.00,13/09/2019,Communities,
224958,St James C of E Academy,51559636,R6107,SEN Statements Funding,"2,176.00",20/09/2019,Communities,
205740,St Johns Catholic School For The Deaf (****1720),51547729,R6107,SEN Statements Funding,"26,507.00",04/09/2019,Communities,
205743,St Johns Out of School Club,51557286,R6106,Early Years Funding (PVIs and LA),708.25,13/09/2019,Communities,
238514,St Joseph's Catholic Voluntary Academy,51561070,R6109,Funding payment to Academies and Non WCC Schools,"1,200.00",25/09/2019,Communities,
208062,St Lawrence Out of School Club (Owls and Larks Club),51557268,R6106,Early Years Funding (PVIs and LA),"1,086.62",13/09/2019,Communities,
228965,St Michael C of E - Academy,51551442,R6106,Early Years Funding (PVIs and LA),800.00,03/09/2019,Communities,
228965,St Michael C of E - Academy,51551447,R6106,Early Years Funding (PVIs and LA),"1,500.00",03/09/2019,Communities,
228965,St Michael C of E - Academy,51551450,R6106,Early Years Funding (PVIs and LA),"1,500.00",03/09/2019,Communities,
228965,St Michael C of E - Academy,51554263,R5702,Payments to External Contractors,"32,595.00",03/09/2019,People Group,
228965,St Michael C of E - Academy,51557329,R6106,Early Years Funding (PVIs and LA),"51,703.51",13/09/2019,Communities,
228965,St Michael C of E - Academy,51557309,R6106,Early Years Funding (PVIs and LA),"14,436.58",13/09/2019,Communities,
228965,St Michael C of E - Academy,51558091,R6106,Early Years Funding (PVIs and LA),"23,328.90",16/09/2019,Communities,
228965,St Michael C of E - Academy,51559698,R6107,SEN Statements Funding,"1,848.00",20/09/2019,Communities,
221059,St Nicholas C of E Primary School (Alcester) Academy,51559658,R6107,SEN Statements Funding,"2,112.00",20/09/2019,Communities,
225527,St Nicolas C of E Academy,51559699,R6107,SEN Statements Funding,"3,253.00",20/09/2019,Communities,
225527,St Nicolas C of E Academy,51560853,R1408,Other Staffing Costs,"2,495.70",24/09/2019,Schools,
228967,St Oswalds Primary School - Academy,51557254,R6106,Early Years Funding (PVIs and LA),"10,935.71",13/09/2019,Communities,
228967,St Oswalds Primary School - Academy,51559649,R6107,SEN Statements Funding,"1,323.00",20/09/2019,Communities,
227982,St Thomas More Catholic School - Academy,51559686,R6107,SEN Statements Funding,"6,559.00",20/09/2019,Communities,
205825,Stepping Stones Nursery and Pre-School (Claverdon) CIO,51557320,R6106,Early Years Funding (PVIs and LA),"8,731.80",13/09/2019,Communities,
205825,Stepping Stones Nursery and Pre-School (Claverdon) CIO,51557140,R6106,Early Years Funding (PVIs and LA),"33,782.36",13/09/2019,Communities,
207755,Stepping Stones Pre-School & Kids Club,51559259,R6106,Early Years Funding (PVIs and LA),"33,782.36",17/09/2019,Communities,
205846,Stockton Stepping Stones,51557235,R6106,Early Years Funding (PVIs and LA),"3,647.95",13/09/2019,Communities,
205846,Stockton Stepping Stones,51558075,R6106,Early Years Funding (PVIs and LA),"1,244.21",16/09/2019,Communities,
205848,Stone Computers Ltd,51553047,R4503,Hardware,"38,160.00",04/09/2019,Resources,
205848,Stone Computers Ltd,51556140,R4503,Hardware,"10,800.00",12/09/2019,Resources,
205848,Stone Computers Ltd,51557369,R4503,Hardware,"1,992.00",12/09/2019,Resources,
205848,Stone Computers Ltd,51558556,R4503,Hardware,"23,820.00",16/09/2019,Resources,
205848,Stone Computers Ltd,51558555,R4503,Hardware,892.00,19/09/2019,Resources,
205848,Stone Computers Ltd,51559740,R4503,Hardware,"1,054.57",20/09/2019,Resources,
205848,Stone Computers Ltd,51560149,R4503,Hardware,"1,364.00",20/09/2019,Resources,
205848,Stone Computers Ltd,51552723,R4503,Hardware,"1,105.50",20/09/2019,Resources,
205848,Stone Computers Ltd,51560618,R4503,Hardware,"15,622.46",24/09/2019,Resources,
205848,Stone Computers Ltd,51560900,R4503,Hardware,"28,620.00",24/09/2019,Resources,
205848,Stone Computers Ltd,51560155,R4503,Hardware,"3,600.00",24/09/2019,Resources,
239533,Stowe Valley MAT t/a Kineton High School,51555289,R6109,Funding payment to Academies and Non WCC Schools,"38,611.00",13/09/2019,Communities,
239533,Stowe Valley MAT t/a Kineton High School,51559677,R6107,SEN Statements Funding,"5,440.00",20/09/2019,Communities,
205868,Stratford On Avon District Council,51557908,C1050,External Fees,850.00,13/09/2019,Capital,
205868,Stratford On Avon District Council,51557534,R5206,Excess / Bulk haulage,"10,290.85",16/09/2019,Communities,
205872,Stratford Preparatory School,51557223,R6106,Early Years Funding (PVIs and LA),"1,862.78",13/09/2019,Communities,
210613,Stratford upon Avon School,51555279,R6109,Funding payment to Academies and Non WCC Schools,"38,611.00",06/09/2019,Communities,
210613,Stratford upon Avon School,51559690,R6107,SEN Statements Funding,"7,193.00",20/09/2019,Communities,
230707,Stratford-upon-Avon Primary School (Academy),51559638,R6107,SEN Statements Funding,"1,495.00",20/09/2019,Communities,
219822,StreetScene Addiction Recovery,51549404,R5702,Payments to External Contractors,"3,120.00",03/09/2019,Communities,
205891,Studley High School Academy,51559656,R6107,SEN Statements Funding,"1,583.00",20/09/2019,Communities,
225935,Studley St Mary's C. E. Academy,51559678,R6107,SEN Statements Funding,"1,286.00",20/09/2019,Communities,
233024,Stump Removal Services,51549321,R2751,Grounds Maintenance,525.00,09/09/2019,Communities,
205897,Suck Cess,51558689,R2754,Waste Management,560.00,26/09/2019,Communities,
207708,SUEZ Recycling and Recovery UK Ltd (SITA ****1388),51554649,R2601,Other Building Services,545.19,30/09/2019,Communities,
207708,SUEZ Recycling and Recovery UK Ltd (SITA ****1388),51557537,R2601,Other Building Services,599.91,30/09/2019,Communities,
207708,SUEZ Recycling and Recovery UK Ltd (SITA ****1388),51555911,R2601,Other Building Services,664.55,30/09/2019,Communities,
205905,Sunbeams Pre-School,51557272,R6106,Early Years Funding (PVIs and LA),"12,687.50",13/09/2019,Communities,
205905,Sunbeams Pre-School,51558060,R6106,Early Years Funding (PVIs and LA),933.16,16/09/2019,Communities,
205914,Supply Plus Ltd,51553814,R4008,Equipment - Access To Work,"3,531.83",02/09/2019,Fire and Rescue,
205917,Surestars Day Nursery Ltd,51550227,R5803,Daycare External,815.25,06/09/2019,People Group,
205917,Surestars Day Nursery Ltd,51558327,R6106,Early Years Funding (PVIs and LA),"33,762.96",13/09/2019,Communities,
208480,Swift Ecology,51542505,C1030,"New Construction, Conversion & Renovation","1,127.00",06/09/2019,Capital,
215647,Symbols Worldwide Ltd t/a Widgit Software,51550718,R4512,Software,"9,999.00",04/09/2019,Communities,
207702,Tailby Brack Ltd T/A Cwikskip-,51553723,R2754,Waste Management,"1,160.00",02/09/2019,Communities,
207702,Tailby Brack Ltd T/A Cwikskip-,51553735,R2754,Waste Management,"1,160.00",02/09/2019,Communities,
207702,Tailby Brack Ltd T/A Cwikskip-,51555048,R2754,Waste Management,"1,160.00",12/09/2019,Communities,
207702,Tailby Brack Ltd T/A Cwikskip-,51556693,R2754,Waste Management,"1,044.00",12/09/2019,Communities,
205995,Take A Break Warwickshire Ltd,51551477,R5702,Payments to External Contractors,"8,242.85",09/09/2019,People Group,
205995,Take A Break Warwickshire Ltd,51558270,R5702,Payments to External Contractors,"1,409.10",27/09/2019,People Group,
205995,Take A Break Warwickshire Ltd,51558359,R5702,Payments to External Contractors,708.40,27/09/2019,People Group,
218074,Tanworth-In-Arden Academy Trust,51551448,R6106,Early Years Funding (PVIs and LA),640.00,03/09/2019,Communities,
218074,Tanworth-In-Arden Academy Trust,51557184,R6106,Early Years Funding (PVIs and LA),"13,175.32",13/09/2019,Communities,
218074,Tanworth-In-Arden Academy Trust,51558008,R6106,Early Years Funding (PVIs and LA),777.63,16/09/2019,Communities,
218074,Tanworth-In-Arden Academy Trust,51559695,R6107,SEN Statements Funding,"2,106.00",20/09/2019,Communities,
210092,TASC Software Solutions Ltd,51554853,R4512,Software,"8,386.00",27/09/2019,Resources,
,Taxipay Taxi Fare,29564,,,"1,009.33",12/09/2019,People Group,
221102,Taylor Wimpey UK Ltd - Midlands (****7309),51557564,R4030,Materials,"102,216.45",12/09/2019,Other Services,
235966,Team Support Healthcare Ltd,51558747,R1101,Agency Staff Pay,706.80,17/09/2019,People Group,
237981,Technology Within Ltd,51554227,R4513,Telephones & Broadband,"2,137.86",27/09/2019,Communities,
237981,Technology Within Ltd,51554048,R4513,Telephones & Broadband,"1,213.01",27/09/2019,Communities,
237981,Technology Within Ltd,51554160,R4513,Telephones & Broadband,953.02,27/09/2019,Communities,
237981,Technology Within Ltd,51554049,R4513,Telephones & Broadband,642.90,27/09/2019,Communities,
206022,Teddy Bear Corner Ltd (childcare ****9517),51557273,R6106,Early Years Funding (PVIs and LA),"24,066.78",13/09/2019,Communities,
206022,Teddy Bear Corner Ltd (childcare ****9517),51558111,R6106,Early Years Funding (PVIs and LA),"3,110.52",16/09/2019,Communities,
206025,Teddy Bears Preschool,51557343,R6106,Early Years Funding (PVIs and LA),"1,746.36",13/09/2019,Communities,
206025,Teddy Bears Preschool,51558077,R6106,Early Years Funding (PVIs and LA),"3,110.52",16/09/2019,Communities,
206026,Teddy N Daisys Day Nursery  Ltd t/a Child 1st ( Coleshill),51557228,R6106,Early Years Funding (PVIs and LA),"18,128.77",12/09/2019,Communities,
206026,Teddy N Daisys Day Nursery  Ltd t/a Child 1st ( Coleshill),51557997,R6106,Early Years Funding (PVIs and LA),"5,443.41",16/09/2019,Communities,
206032,Telford Playschool,51557335,R6106,Early Years Funding (PVIs and LA),"17,541.22",13/09/2019,Communities,
238177,Temple Herdewyke - Stowe Valley Trust M.A.T.,51557342,R6106,Early Years Funding (PVIs and LA),"4,424.11",13/09/2019,Communities,
238355,The Anglo-Saxon Laboratory,51554511,R4409,Consultancy,712.00,27/09/2019,Communities,
206089,The Arthur Terry Learning Partnership,51559679,R6107,SEN Statements Funding,"2,372.00",20/09/2019,Communities,
206066,The Blue Strawberry - Cawston Grange,51557178,R6106,Early Years Funding (PVIs and LA),"24,720.70",13/09/2019,Communities,
206067,The Blue Strawberry Kids Daycare Ltd,51557151,R6106,Early Years Funding (PVIs and LA),"43,527.44",13/09/2019,Communities,
206067,The Blue Strawberry Kids Daycare Ltd,51558055,R6106,Early Years Funding (PVIs and LA),"3,110.52",16/09/2019,Communities,
228974,The Brandon Trust,51554128,R5807,Social Care Block Contracts,"21,199.51",27/09/2019,People Group,
228974,The Brandon Trust,51554127,R5807,Social Care Block Contracts,"23,268.58",27/09/2019,People Group,
206072,The Bridge Pre-School,51557926,R6106,Early Years Funding (PVIs and LA),"18,278.57",13/09/2019,Communities,
230199,The Burrow Nursery & Pre-school,51551443,R6106,Early Years Funding (PVIs and LA),"1,500.00",03/09/2019,Communities,
230199,The Burrow Nursery & Pre-school,51557211,R6106,Early Years Funding (PVIs and LA),"31,560.99",13/09/2019,Communities,
213102,The Castle Medical Centre,51561639,R5702,Payments to External Contractors,"1,049.16",30/09/2019,Communities,
206090,The College Nursery,51557212,R6106,Early Years Funding (PVIs and LA),"11,766.97",13/09/2019,Communities,
206090,The College Nursery,51558078,R6106,Early Years Funding (PVIs and LA),"3,110.52",16/09/2019,Communities,
237901,The Corbet School,51503280,R6109,Funding payment to Academies and Non WCC Schools,600.00,05/09/2019,Communities,
237901,The Corbet School,51552953,R6109,Funding payment to Academies and Non WCC Schools,600.00,05/09/2019,Communities,
237901,The Corbet School,51480711,R6109,Funding payment to Academies and Non WCC Schools,600.00,05/09/2019,Communities,
233034,The Cotswold School Academy Trust,51553291,R6107,SEN Statements Funding,"2,006.00",27/09/2019,Communities,
233034,The Cotswold School Academy Trust,51553292,R6107,SEN Statements Funding,"1,514.00",27/09/2019,Communities,
201481,The Coventry And Solihull Waste Disposal Company Ltd,51551906,R5702,Payments to External Contractors,"121,335.62",05/09/2019,Communities,
201481,The Coventry And Solihull Waste Disposal Company Ltd,51551909,R5702,Payments to External Contractors,"134,438.41",05/09/2019,Communities,
201481,The Coventry And Solihull Waste Disposal Company Ltd,51551899,R5702,Payments to External Contractors,"56,095.93",05/09/2019,Communities,
201481,The Coventry And Solihull Waste Disposal Company Ltd,51559546,R5702,Payments to External Contractors,"131,408.65",24/09/2019,Communities,
201481,The Coventry And Solihull Waste Disposal Company Ltd,51559964,R5702,Payments to External Contractors,608.93,26/09/2019,Communities,
235528,The Early Learning Camp,51557157,R6106,Early Years Funding (PVIs and LA),"4,656.96",13/09/2019,Communities,
235528,The Early Learning Camp,51558072,R6106,Early Years Funding (PVIs and LA),"3,888.15",16/09/2019,Communities,
227128,The Futures Trust - Keresley Newland Primary Academy,51557313,R6106,Early Years Funding (PVIs and LA),"4,656.96",13/09/2019,Communities,
227128,The Futures Trust - Keresley Newland Primary Academy,51559646,R6107,SEN Statements Funding,"1,299.00",20/09/2019,Communities,
213453,The George Eliot School Academy,51559680,R6107,SEN Statements Funding,"4,804.00",20/09/2019,Communities,
206117,The Grange Pre-School Ltd,51557291,R6106,Early Years Funding (PVIs and LA),"6,403.32",13/09/2019,Communities,
206117,The Grange Pre-School Ltd,51558042,R6106,Early Years Funding (PVIs and LA),777.63,16/09/2019,Communities,
,The Grosvenor Hotel Ru,5372,,,"1,050.00",07/09/2019,People Group,
,The Grosvenor Hotel Ru,11305,,,875.00,19/09/2019,People Group,
230347,The Heart of Worcestershire College,51554580,R5702,Payments to External Contractors,760.00,06/09/2019,Communities,
233599,The Holy Family Catholic Multi Academy Company,51559664,R6107,SEN Statements Funding,"5,017.00",20/09/2019,Communities,
233599,The Holy Family Catholic Multi Academy Company,51559643,R6107,SEN Statements Funding,594.00,20/09/2019,Communities,
233599,The Holy Family Catholic Multi Academy Company,51559655,R6107,SEN Statements Funding,989.00,20/09/2019,Communities,
233599,The Holy Family Catholic Multi Academy Company,51559485,R4441,Professional Fees,500.00,23/09/2019,Communities,
227986,The Holy SPIRIT Catholic Multi Academy  T/A St Francis Catholic Primary School,51559486,R4441,Professional Fees,500.00,23/09/2019,Communities,
227988,The Holy SPIRIT Catholic Multi Academy t/a St Benedict's Catholic Primary,51559684,R6107,SEN Statements Funding,765.00,20/09/2019,Communities,
227985,"The Holy SPIRIT Catholic Multi Academy, St Annes Catholic Primary School",51556957,R4441,Professional Fees,500.00,11/09/2019,Communities,
227985,"The Holy SPIRIT Catholic Multi Academy, St Annes Catholic Primary School",51557287,R6106,Early Years Funding (PVIs and LA),"4,656.96",13/09/2019,Communities,
