Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
100431,Avery Homes Nuneaton Ltd,51220887,R5806,Residential Care,13465.92,24/05/2017,People Group
100431,Avery Homes Nuneaton Ltd,51220887,R5806,Residential Care,3445.72,24/05/2017,People Group
233231,AVIDEAN Ltd t/a Spa Display & Droitwich Print,51213799,R4019,Fire Equipment Purchase,2993,09/05/2017,Fire and Rescue
223426,Avon Park School,51220020,R6107,SEN Statements Funding,19821.67,22/05/2017,Communities
223426,Avon Park School,51220065,R6107,SEN Statements Funding,19821.67,22/05/2017,Communities
213122,Avon Support Ltd,51211409,R5803,Daycare External,1973.8,09/05/2017,People Group
213122,Avon Support Ltd,51211406,R5803,Daycare External,1063,09/05/2017,People Group
213122,Avon Support Ltd,51211422,R5803,Daycare External,1063,09/05/2017,People Group
213122,Avon Support Ltd,51211425,R5803,Daycare External,2610.96,09/05/2017,People Group
213122,Avon Support Ltd,51212863,R5803,Daycare External,637.8,09/05/2017,People Group
213122,Avon Support Ltd,51212865,R5803,Daycare External,1063,09/05/2017,People Group
213122,Avon Support Ltd,51213362,R5803,Daycare External,1639.44,09/05/2017,People Group
213122,Avon Support Ltd,51213363,R5803,Daycare External,637.8,09/05/2017,People Group
213122,Avon Support Ltd,51213365,R5803,Daycare External,600,09/05/2017,People Group
213122,Avon Support Ltd,51211413,R5803,Daycare External,1063,09/05/2017,People Group
213122,Avon Support Ltd,51211402,R5851,Supported Living,8440,09/05/2017,People Group
213122,Avon Support Ltd,51211398,R5803,Daycare External,1063,09/05/2017,People Group
213122,Avon Support Ltd,51210859,R5803,Daycare External,2125.2,09/05/2017,People Group
213122,Avon Support Ltd,51210860,R5803,Daycare External,2125.2,09/05/2017,People Group
213122,Avon Support Ltd,51210865,R5803,Daycare External,850.4,09/05/2017,People Group
213122,Avon Support Ltd,51210867,R5803,Daycare External,637.8,09/05/2017,People Group
213122,Avon Support Ltd,51210872,R5803,Daycare External,1063,09/05/2017,People Group
213122,Avon Support Ltd,51210874,R5803,Daycare External,1869.8,09/05/2017,People Group
213122,Avon Support Ltd,51211316,R5803,Daycare External,1275.12,09/05/2017,People Group
213122,Avon Support Ltd,51211326,R5803,Daycare External,1063,09/05/2017,People Group
213122,Avon Support Ltd,51211334,R5803,Daycare External,1821.6,09/05/2017,People Group
213122,Avon Support Ltd,51211336,R5803,Daycare External,637.8,09/05/2017,People Group
213122,Avon Support Ltd,51211337,R5803,Daycare External,637.8,09/05/2017,People Group
