ESTAB,School Name,District,Education Area,Type,Phase,2008 Information not obtained,2008 Believed to be English,2008 Believed to be Other than English,2008 Chinese,2008 English,2008 French,2008 Greek,2008 Other than English,2008 Polish,2008 Portuguese,2008 Refused,2008 Romanian,2008 Thai,2009 Information not obtained,2009 Believed to be English,2009 Believed to be Other than English,2009 Chinese,2009 English,2009 French,2009 Greek,2009 Other than English,2009 Polish,2009 Portuguese,2009 Refused,2009 Romanian,2010 Information not obtained,2010 Acholi,2010 Afrikaans,2010 Akan/Twi-Fante,2010 Amharic,2010 Arabic,2010 Believed to be English,2010 Believed to be Other than English,2010 Bemba,2010 Bengali,2010 British Sign Language,2010 Bulgarian,2010 Burmese/Myanma,2010 Caribbean Creole French,2010 Chinese,2010 Classification Pending,2010 Czech,2010 Danish,2010 Dutch/Flemish,2010 Ebira,2010 English,2010 Estonian,2010 Finnish,2010 French,2010 Gaelic (Scotland),2010 German,2010 Greek,2010 Guarani,2010 Gujarati,2010 Hebrew,2010 Herero,2010 Hindi,2010 Hungarian,2010 Icelandic,2010 Igbo,2010 Italian,2010 Japanese,2010 Kannada,2010 Katchi,2010 Kinyarwanda,2010 Korean,2010 Kurdish,2010 Latvian,2010 Lithuanian,2010 Luganda,2010 Malay/Indonesian,2010 Malayalam,2010 Manding/Malinke,2010 Marathi,2010 Ndebele,2010 Nepali,2010 Norwegian,2010 Other Language,2010 Other than English,2010 Pahari (Pakistan),2010 Panjabi,2010 Pashto/Pakhto,2010 Persian/Farsi,2010 Polish,2010 Portuguese,2010 Refused,2010 Romanian,2010 Romany/English Romanes,2010 Russian,2010 Scots,2010 Serbian/Croatian/Bosnian,2010 Shona,2010 Sinhala,2010 Slovak,2010 Spanish,2010 Swahili/Kiswahili,2010 Swedish,2010 Tagalog/Filipino,2010 Tamil,2010 Telugu,2010 Thai,2010 Tsonga,2010 Tswana/Setswana,2010 Turkish,2010 Urdu,2010 Vietnamese,2010 Wolof,2010 Yoruba,2010 Zulu
3213,St. Matthew's Bloxam C.Of E. Primary School,Rugby,Eastern,Primary,Primary,0,0,1,0,90,0,0,9,0,0,0,0,0,0,0,1,0,90,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214,Newbold And Tredington C.Of E. Primary School,Stratford on Avon,Southern,Primary,Primary,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,Bournebrook C.Of E. Primary School,North Warwickshire,North Warwickshire,Primary,Primary,3,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216,The Dassett C.Of E. Primary School,Stratford on Avon,Southern,Primary,Primary,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,All Saints C.Of E. Infant School,Nuneaton and Bedworth,Nuneaton & Bedworth,Infant,Primary,0,0,0,0,96,0,0,4,0,0,0,0,0,0,0,0,0,96,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,Canon Maggs C.Of E. Junior School,Nuneaton and Bedworth,Nuneaton & Bedworth,Junior,Primary,0,0,1,0,98,0,0,2,0,0,0,0,0,0,0,1,0,97,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,Kineton C.Of E. (Voluntary Aided) Primary School,Stratford on Avon,Southern,Primary,Primary,0,0,0,0,99,0,0,1,0,0,0,0,0,1,2,0,0,96,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,Studley St. Mary's C.Of E. Junior School,Stratford on Avon,Southern,Junior,Primary,0,0,1,0,98,0,0,1,0,0,0,0,0,0,0,2,0,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3311,Tanworth-In-Arden C.Of E. Primary School,Stratford on Avon,Southern,Primary,Primary,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313,Wilmcote C.Of E. (Voluntary Aided) Primary School,Stratford on Avon,Southern,Primary,Primary,0,0,0,0,96,0,0,4,0,0,0,0,0,0,0,0,0,97,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,Canon Evans C.Of E. Infant School,Nuneaton and Bedworth,Nuneaton & Bedworth,Infant,Primary,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,"St. Paul's C.Of E. Primary School, Leamington Spa",Warwick,Central,Primary,Primary,0,1,2,0,87,0,0,10,0,0,0,0,0,0,1,2,0,90,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,Dunchurch Boughton C.Of E. (Voluntary Aided) Junior School,Rugby,Eastern,Junior,Primary,0,1,0,0,97,0,0,1,0,0,0,0,0,0,7,0,0,92,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,"Our Lady's Catholic Primary School, Alcester",Stratford on Avon,Southern,Primary,Primary,0,1,0,0,98,0,0,1,0,0,0,0,0,0,1,0,0,97,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501,St. Benedict's Catholic Primary School,North Warwickshire,North Warwickshire,Primary,Primary,0,0,0,0,96,0,0,4,0,0,0,0,0,0,0,0,0,96,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3502,St. Francis Catholic Primary School,Nuneaton and Bedworth,Nuneaton & Bedworth,Primary,Primary,0,0,0,0,97,0,0,3,0,0,0,0,0,0,0,0,0,98,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3503,St. Edward's Catholic Primary School,North Warwickshire,North Warwickshire,Primary,Primary,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3505,"St. Mary's Catholic Primary School, Southam",Stratford on Avon,Central,Primary,Primary,2,0,0,0,96,0,0,2,0,0,0,0,0,1,1,0,0,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506,St. Gregory's Catholic Primary School,Stratford on Avon,Southern,Primary,Primary,0,0,1,0,91,0,0,8,0,0,0,0,0,0,0,0,0,90,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3507,"St. Mary's Catholic Primary School, Studley",Stratford on Avon,Southern,Primary,Primary,0,1,8,0,89,0,0,2,0,0,0,0,0,1,0,5,0,90,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,"St. Mary's Catholic Primary School, Henley in Arden",Stratford on Avon,Southern,Primary,Primary,8,5,0,0,87,0,0,0,0,0,0,0,0,11,2,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3520,Our Lady Of The Angels Catholic Infant School,Nuneaton and Bedworth,Nuneaton & Bedworth,Infant,Primary,0,0,0,0,89,0,0,11,0,0,0,0,0,0,0,0,0,86,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3541,St. Augustine's Catholic Primary School,Warwick,Central,Primary,Primary,1,2,1,0,94,0,0,1,0,0,0,0,0,0,1,2,0,94,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542,St. Peter's Catholic Primary School,Warwick,Central,Primary,Primary,0,0,1,0,86,0,0,13,0,0,0,0,0,0,0,0,0,83,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543,St. Patrick's Catholic Primary School,Warwick,Central,Primary,Primary,1,0,20,0,79,0,0,1,0,0,0,0,0,0,0,19,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3544,St. Anthony's Catholic Primary School,Warwick,Central,Primary,Primary,0,4,13,0,65,0,0,18,0,0,0,0,0,0,4,18,0,63,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,19,0,0,5,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,St. Mary Immaculate Catholic Primary School,Warwick,Central,Primary,Primary,0,0,14,0,85,0,0,1,0,0,0,0,0,0,0,16,0,77,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
3546,Our Lady & St. Teresa's Catholic Primary School,Warwick,Central,Primary,Primary,1,0,0,0,97,0,0,2,0,0,0,0,0,7,0,1,0,91,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3547,St. Joseph's Catholic Primary School,Warwick,Central,Primary,Primary,0,2,4,0,88,0,0,5,0,0,0,0,0,0,2,4,0,88,0,0,6,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3561,"Our Lady's Catholic Primary School, Princethorpe",Rugby,Eastern,Primary,Primary,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,St. Marie's Catholic Junior School,Rugby,Eastern,Junior,Primary,0,3,15,0,76,0,0,6,0,0,0,0,0,0,2,13,0,72,0,0,13,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3563,St. Marie's Catholic Infant School,Rugby,Eastern,Infant,Primary,0,0,0,0,73,0,0,27,0,0,0,0,0,0,0,0,0,66,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3564,English Martyrs Catholic Primary School,Rugby,Eastern,Primary,Primary,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,0,0,97,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,St. Anne's Catholic Primary School,Nuneaton and Bedworth,Nuneaton & Bedworth,Primary,Primary,0,0,1,0,96,0,0,1,0,0,0,0,0,0,0,1,0,95,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,St. Joseph's Catholic Junior School,Nuneaton and Bedworth,Nuneaton & Bedworth,Junior,Primary,0,0,0,0,94,0,0,6,0,0,0,0,0,0,1,0,0,93,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3585,Southam St. James (Voluntary Aided) C. Of E. Primary School,Stratford on Avon,Central,Primary,Primary,0,1,0,0,98,0,0,1,0,0,0,0,0,1,2,1,0,96,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,Coleshill C.Of E. Primary School,North Warwickshire,North Warwickshire,Primary,Primary,0,0,0,0,98,0,0,1,0,0,0,0,0,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,Barford St. Peter's C.Of E. Primary School,Warwick,Southern,Primary,Primary,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,"All Saints C.Of E. (VA) Primary School, Leek Wootton",Warwick,Central,Primary,Primary,0,0,0,0,96,0,0,4,0,0,0,0,0,4,0,0,0,92,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,St. Lawrence C.Of E. (Voluntary Aided) Primary School,Stratford on Avon,Central,Primary,Primary,2,0,0,0,96,0,0,2,0,0,0,0,0,1,0,0,0,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,Knightlow C.Of E. Primary School,Rugby,Eastern,Primary,Primary,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,St. Andrew's Benn C.Of E. (Voluntary Aided) Primary School,Rugby,Eastern,Primary,Primary,0,1,0,0,68,0,0,31,0,0,0,0,0,0,0,0,0,66,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,6,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
3592,St. Nicolas C.Of E. (Voluntary Aided) Primary School,Nuneaton and Bedworth,Nuneaton & Bedworth,Primary,Primary,0,0,0,0,96,0,0,4,0,0,0,0,0,0,0,0,0,96,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,The Revel C.Of E. (Aided) Primary School,Rugby,Eastern,Primary,Primary,0,0,1,0,98,0,0,2,0,0,0,0,0,0,0,1,0,98,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,Cawston Grange Primary School,Rugby,Eastern,Primary,Primary,2,0,4,0,93,0,0,1,0,0,0,0,0,1,1,6,0,90,0,0,2,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,"St. Nicholas' C. Of E. Primary School, Alcester",Stratford on Avon,Southern,Primary,Primary,0,0,0,0,97,0,0,3,0,0,0,0,0,0,0,0,0,98,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,Kingsbury Primary School,North Warwickshire,North Warwickshire,Primary,Primary,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,Rokeby Primary School,Rugby,Eastern,Primary,Primary,0,0,1,0,96,0,0,3,0,0,0,0,0,0,0,4,0,94,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4002,Stratford-upon-Avon Grammar School for Girls A Specialist College for Language and Science,Stratford on Avon,Southern,Secondary,Secondary,0,19,0,0,76,0,0,4,0,0,0,0,0,8,31,0,0,57,0,0,3,0,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
